customerID,ChurnProb,Predict_15pct,Predict_20pct,Churn,Contract,InternetService,tenure_bin,ClusterID
6723-CEGQI,0.025092792854261855,0,0,0,Two year,DSL,5y+,2
5208-FVQKB,0.025086977440241468,0,0,0,Two year,DSL,5y+,2
3050-RLLXC,0.025079221695821143,0,0,0,Two year,DSL,4-5y,2
3400-ESFUW,0.025051841107236506,0,0,1,Two year,DSL,4-5y,2
5456-ITGIC,0.02505123677977428,0,0,0,Two year,DSL,5y+,2
9639-BUJXT,0.02503643230249925,0,0,0,One year,No,5y+,3
7996-BPXHY,0.024994606338625137,0,0,0,Two year,No,1-2y,1
8722-PRFDV,0.024983618545284615,0,0,0,Two year,DSL,5y+,2
8701-DGLVH,0.024978650224912084,0,0,0,Two year,No,4-5y,3
3546-GHEAE,0.02497130512997822,0,0,0,Two year,No,0-1y,3
3508-VLHCZ,0.02496875682748597,0,0,0,Two year,DSL,5y+,2
3812-LRZIR,0.02495903091348677,0,0,0,Two year,No,2-3y,1
9281-CEDRU,0.024957316676399634,0,0,0,Two year,DSL,5y+,2
8208-EUMTE,0.024898500805532534,0,0,0,Two year,DSL,1-2y,3
9385-NXKDA,0.024879919479588765,0,0,0,Two year,DSL,5y+,2
2302-OUZXB,0.0248748614974049,0,0,0,Two year,DSL,5y+,2
0301-KOBTQ,0.024873717922636988,0,0,0,Two year,No,2-3y,3
7596-IIWYC,0.024873717922636988,0,0,0,Two year,No,2-3y,3
4884-LEVMQ,0.024873717922636988,0,0,0,Two year,No,3-4y,1
9548-LIGTA,0.02486574056447712,0,0,0,Two year,DSL,5y+,2
7322-OCWHC,0.02485823511077021,0,0,0,Two year,Fiber optic,5y+,2
4940-KHCWD,0.0248390064503422,0,0,0,Two year,DSL,4-5y,1
0230-WEQUW,0.024779164007147074,0,0,0,Two year,DSL,5y+,2
8069-RHUXK,0.02477565482717376,0,0,0,Two year,DSL,5y+,1
0739-UUAJR,0.024743749990955237,0,0,0,Two year,DSL,5y+,2
1209-VFFOC,0.024738274830307983,0,0,0,Two year,DSL,5y+,2
1998-VHJHK,0.024695596041955047,0,0,0,One year,No,2-3y,3
1221-GHZEP,0.024633934248863263,0,0,0,Two year,DSL,5y+,2
2882-WDTBA,0.024586109436549902,0,0,0,Two year,DSL,5y+,2
0988-AADSA,0.02458212911875341,0,0,0,Two year,DSL,5y+,2
5676-CFLYY,0.02457726369616539,0,0,0,Two year,DSL,5y+,2
5067-WJEUN,0.024572277004051953,0,0,0,Two year,DSL,5y+,2
0064-SUDOG,0.024570793742483034,0,0,0,Two year,No,0-1y,1
4024-CSNBY,0.02453033119131362,0,0,0,Two year,Fiber optic,5y+,2
2954-PIBKO,0.024514211384313585,0,0,0,Two year,DSL,5y+,2
3398-GCPMU,0.024512976237768876,0,0,0,Two year,DSL,5y+,2
8336-TAVKX,0.024473693310657085,0,0,0,Two year,DSL,5y+,2
4115-BNPJY,0.02445281939966135,0,0,0,Two year,DSL,2-3y,2
2176-LVPNX,0.024448888933729627,0,0,0,Two year,DSL,5y+,2
5320-BRKGK,0.024429761032902505,0,0,0,Two year,DSL,4-5y,2
5158-RIVOP,0.024427001169795896,0,0,0,Two year,No,0-1y,1
4188-PCPIG,0.024411249845615157,0,0,0,Two year,DSL,4-5y,2
5010-IPEAQ,0.024359705295422463,0,0,0,Two year,DSL,5y+,2
5707-ZMDJP,0.024331648831380854,0,0,0,Two year,DSL,4-5y,2
9359-JANWS,0.024322606449480047,0,0,0,Two year,DSL,5y+,2
7527-QNRUS,0.024214860733752404,0,0,0,Two year,No,1-2y,1
6374-AFWOX,0.024203893677983087,0,0,0,Two year,DSL,3-4y,2
4299-OPXEJ,0.02417739989444804,0,0,0,Two year,No,4-5y,3
7162-WPHPM,0.024165180534579757,0,0,0,Two year,DSL,4-5y,2
7205-BAIAD,0.02405968214535173,0,0,0,Two year,No,3-4y,3
5472-CVMDX,0.024046832627667155,0,0,0,Two year,DSL,5y+,3
3470-OBUET,0.023995650670591596,0,0,0,Two year,DSL,5y+,2
8908-SLFCJ,0.02394771989048596,0,0,0,Two year,No,1-2y,3
0486-LGCCH,0.02393713545865589,0,0,0,Two year,No,0-1y,1
5442-PPTJY,0.02393713545865589,0,0,0,Two year,No,0-1y,1
9424-CMPOG,0.02393713545865589,0,0,0,Two year,No,0-1y,1
2229-DPMBI,0.02393713545865589,0,0,0,Two year,No,0-1y,1
1839-FBNFR,0.023936355145183243,0,0,0,Two year,No,3-4y,1
3283-WCWXT,0.02393529467791502,0,0,0,Two year,No,0-1y,1
7503-MIOGA,0.023898534075955883,0,0,0,Two year,DSL,5y+,2
7599-NTMDP,0.023864703662281512,0,0,0,Two year,DSL,5y+,2
2160-GPFXD,0.023861996922855087,0,0,0,Two year,DSL,4-5y,2
2266-FUBDZ,0.023844751505127243,0,0,0,Two year,No,1-2y,1
1699-TLDLZ,0.023844751505127243,0,0,0,Two year,No,1-2y,1
2253-KPMNB,0.023843370046929532,0,0,0,Two year,DSL,5y+,2
8882-TLVRW,0.02383872342988495,0,0,0,Two year,DSL,5y+,2
8295-KMENE,0.023795308002464464,0,0,0,Two year,DSL,4-5y,2
3795-GWTRD,0.02376742825302135,0,0,0,Two year,DSL,5y+,2
7860-UXCRM,0.02376742825302135,0,0,0,Two year,DSL,5y+,2
5902-WBLSE,0.023748437675756916,0,0,0,Two year,No,5y+,1
6701-DHKWQ,0.02374415611830555,0,0,0,Two year,DSL,5y+,2
9732-OUYRN,0.02371008689903872,0,0,0,One year,No,4-5y,1
9451-WLYRI,0.02371008689903872,0,0,0,One year,No,4-5y,1
3200-MNQTF,0.02369195817133349,0,0,0,Two year,DSL,5y+,2
8007-YYPWD,0.02367497632966508,0,0,0,Two year,No,1-2y,3
9030-QGZNL,0.023615490042628088,0,0,0,Two year,No,0-1y,3
5176-OLSKT,0.023599668854092582,0,0,0,Two year,DSL,5y+,2
6828-HMKWP,0.023560975000369622,0,0,0,Two year,No,0-1y,1
6368-TZZDT,0.023533522869936305,0,0,0,Two year,No,0-1y,1
5495-GPSRW,0.023525875093739535,0,0,0,Two year,No,1-2y,3
2587-YNLES,0.023516299618452998,0,0,0,Two year,No,0-1y,1
0078-XZMHT,0.023506825725020615,0,0,0,Two year,DSL,5y+,2
7596-ZYWBB,0.02350456875697615,0,0,0,Two year,DSL,5y+,2
3544-FBCAS,0.02349078483496485,0,0,0,Two year,DSL,5y+,2
6695-FRVEC,0.023485765995069185,0,0,0,Two year,DSL,5y+,2
5248-RPYWW,0.02347569316815479,0,0,0,Two year,DSL,5y+,2
7416-CKTEP,0.023461164912159795,0,0,0,Two year,No,4-5y,1
0562-KBDVM,0.02342487886201352,0,0,0,Two year,DSL,5y+,2
4381-MHQDC,0.023407995780269704,0,0,0,Two year,DSL,3-4y,0
5736-YEJAX,0.023372201603847575,0,0,0,Two year,DSL,5y+,2
5227-JSCFE,0.02333350125350848,0,0,0,Two year,DSL,5y+,2
2077-DDHJK,0.023322151095156163,0,0,0,Two year,DSL,5y+,2
5494-WOZRZ,0.023255511230557167,0,0,0,Two year,DSL,5y+,2
5469-NUJUR,0.023237612921190854,0,0,0,Two year,No,1-2y,3
5095-ETBRJ,0.023232624381071806,0,0,0,Two year,DSL,4-5y,2
1439-LCGVL,0.02322576969923617,0,0,0,One year,No,2-3y,1
8873-TMKGR,0.02322576969923617,0,0,0,One year,No,2-3y,3
7349-ALMUX,0.023224946749286195,0,0,0,Two year,DSL,3-4y,2
8148-WOCMK,0.023214250296921535,0,0,0,Two year,No,0-1y,1
2995-YWTCD,0.023199063901243763,0,0,0,Two year,No,1-2y,1
1093-YSWCA,0.02318198119203933,0,0,0,Two year,No,0-1y,3
9372-TXXPS,0.02318118831657926,0,0,0,Two year,DSL,4-5y,2
7009-PCARS,0.023178422813042655,0,0,0,One year,No,4-5y,1
9227-UAQFT,0.023177548601502174,0,0,0,Two year,No,1-2y,3
5003-XZWWO,0.023156874556395694,0,0,0,Two year,DSL,5y+,2
3721-WKIIL,0.02314581684590175,0,0,0,Two year,No,2-3y,3
9867-XOBQA,0.023107720773636747,0,0,0,Two year,DSL,1-2y,2
1167-OYZJF,0.023096550853744992,0,0,0,Two year,No,5y+,1
8780-YRMTT,0.023054907179200137,0,0,0,Two year,DSL,5y+,2
3649-JPUGY,0.023052404413200334,0,0,0,Two year,DSL,5y+,2
6719-FGEDO,0.023014559849681055,0,0,0,Two year,Fiber optic,5y+,2
9108-EQPNQ,0.023001499393793114,0,0,0,Two year,No,0-1y,1
4526-EXKKN,0.022962801155306436,0,0,0,Two year,No,3-4y,3
3352-RICWQ,0.022913839702291303,0,0,0,Two year,No,0-1y,1
2804-ETQDK,0.022906948123446142,0,0,0,Two year,No,5y+,1
7969-FFOWG,0.022906948123446142,0,0,0,Two year,No,5y+,1
9795-SHUHB,0.022899142150552977,0,0,0,Two year,DSL,5y+,2
6139-ZZRBQ,0.022876679330817436,0,0,0,Two year,No,5y+,3
7815-PDTHL,0.022862102490643122,0,0,0,Two year,No,2-3y,3
8590-YFFQO,0.02285988675961945,0,0,0,Two year,DSL,5y+,2
3948-KXDUF,0.02285988675961945,0,0,0,Two year,DSL,5y+,2
6885-PKOAM,0.022848806052872882,0,0,0,Two year,DSL,5y+,2
0318-ZOPWS,0.02284494576172579,0,0,0,Two year,No,4-5y,1
8450-LUGUK,0.022824161851016204,0,0,0,Two year,No,3-4y,1
7139-JZFVG,0.0228107972096327,0,0,0,Two year,DSL,4-5y,2
6631-HMANX,0.0227936168776972,0,0,0,Two year,DSL,5y+,2
3219-JQRSL,0.02275843300529775,0,0,0,Two year,DSL,5y+,2
7552-KEYGT,0.022671298027579737,0,0,0,Two year,No,2-3y,1
0531-XBKMM,0.02266181125890043,0,0,0,Two year,DSL,5y+,2
2017-CCBLH,0.02265586322132553,0,0,0,Two year,No,0-1y,3
6365-HITVU,0.02265082433823001,0,0,0,Two year,DSL,5y+,2
0885-HMGPY,0.022642215982416673,0,0,0,Two year,DSL,5y+,2
7639-OPLNG,0.022622362231019943,0,0,0,Two year,DSL,5y+,2
5093-FEGLU,0.022598223923383592,0,0,0,Two year,No,3-4y,1
4291-YZODP,0.022589627063111305,0,0,0,One year,No,0-1y,1
1982-FEBTD,0.022556056929656364,0,0,0,Two year,No,1-2y,1
0114-IGABW,0.02254528325049335,0,0,0,Two year,DSL,5y+,2
8146-QQKZH,0.02253698511921994,0,0,0,Two year,DSL,5y+,2
4742-TXUEX,0.022474819018765472,0,0,0,Two year,No,3-4y,1
5465-BUBFA,0.022474819018765472,0,0,0,Two year,No,3-4y,1
7696-CFTAT,0.022474819018765472,0,0,0,Two year,No,3-4y,1
8098-TDCBU,0.02242474078922668,0,0,0,Two year,No,3-4y,1
9938-PRCVK,0.02240236368918831,0,0,0,Two year,No,3-4y,1
9091-WTUUY,0.022337619645016783,0,0,0,Two year,DSL,5y+,2
5542-NKVRU,0.02232356122376934,0,0,0,Two year,No,3-4y,3
3563-SVYLG,0.02230771631335833,0,0,0,Two year,DSL,5y+,2
5324-KTGCG,0.02225888444001312,0,0,0,One year,No,5y+,1
4992-LTJNE,0.022249876639823717,0,0,0,Two year,DSL,5y+,1
9178-JHUVJ,0.02224772887276805,0,0,0,Two year,No,1-2y,1
5075-JSDKI,0.022245901963124058,0,0,0,Two year,No,4-5y,3
8148-NLEGT,0.022230349946180474,0,0,0,Two year,No,3-4y,1
4973-MGTON,0.022213021244933892,0,0,0,Two year,DSL,5y+,2
6823-SIDFQ,0.022179418414898882,0,0,0,One year,No,2-3y,3
1468-DEFNC,0.02212618018566119,0,0,0,Two year,No,5y+,1
4102-HLENU,0.022118210518069333,0,0,0,Two year,DSL,5y+,2
1089-XZWHH,0.022098801855544845,0,0,0,Two year,No,1-2y,1
5696-EXCYS,0.02203797771750633,0,0,0,Two year,No,1-2y,3
9385-EHGDO,0.021998836959866472,0,0,0,Two year,No,2-3y,1
2274-XUATA,0.021953516175243395,0,0,0,Two year,DSL,5y+,2
0206-OYVOC,0.021939813110142925,0,0,0,Two year,No,3-4y,1
8990-YOZLV,0.021911543641868297,0,0,0,Two year,DSL,5y+,2
6897-RWMUB,0.02186189536430062,0,0,0,Two year,DSL,5y+,2
5406-KGRMX,0.02185732651578212,0,0,0,Two year,No,5y+,3
0607-DAAHE,0.02180789436353733,0,0,1,Two year,No,4-5y,1
9435-JMLSX,0.021777340811459957,0,0,0,Two year,DSL,5y+,2
6614-YWYSC,0.021733133356589888,0,0,0,Two year,No,5y+,1
1813-JYWTO,0.021726008560357613,0,0,0,Two year,Fiber optic,5y+,2
7398-HPYZQ,0.021718765430159444,0,0,0,Two year,DSL,5y+,2
2194-IIQOF,0.021718765430159444,0,0,0,Two year,DSL,5y+,2
4718-WXBGI,0.021659093477501463,0,0,0,Two year,DSL,5y+,2
8398-TBIYD,0.02165654258694572,0,0,0,Two year,Fiber optic,5y+,2
6698-OXETB,0.02164994079074786,0,0,0,Two year,No,0-1y,3
5846-NEQVZ,0.021636190581889266,0,0,0,Two year,DSL,5y+,2
8067-NIOYM,0.021620141706646896,0,0,0,Two year,No,1-2y,1
3262-EIDHV,0.021620028584443104,0,0,0,Two year,DSL,5y+,2
3525-DVKFN,0.021593768343395697,0,0,0,Two year,No,1-2y,3
4452-ROHMO,0.021593768343395697,0,0,0,Two year,No,1-2y,3
5063-IUOKK,0.021593768343395697,0,0,0,Two year,No,1-2y,3
1231-YNDEK,0.021588408254218306,0,0,0,Two year,No,4-5y,3
7564-GHCVB,0.021537541293405932,0,0,0,Two year,Fiber optic,5y+,2
0363-SVHYR,0.021530359612565924,0,0,0,Two year,DSL,5y+,2
5117-ZSMHQ,0.021530359612565924,0,0,0,Two year,DSL,5y+,2
4674-HGNUA,0.021530359612565924,0,0,0,Two year,DSL,5y+,2
6997-UVGOX,0.021530359612565924,0,0,0,Two year,DSL,5y+,2
0730-BGQGF,0.021530359612565924,0,0,0,Two year,DSL,5y+,2
3779-OSWCF,0.02151321998156684,0,0,0,Two year,DSL,5y+,2
0224-NIJLP,0.021462118914516968,0,0,0,Two year,No,0-1y,1
2900-PHPLN,0.021454327461659043,0,0,0,Two year,No,5y+,1
0854-UYHZD,0.021406423122974177,0,0,0,Two year,No,1-2y,1
1843-TLSGD,0.0213985131087849,0,0,0,Two year,No,1-2y,1
6461-SZMCV,0.02137908341713159,0,0,0,Two year,DSL,5y+,2
2675-IJRGJ,0.02131931972446006,0,0,0,Two year,No,4-5y,3
7898-PDWQE,0.021257188647340535,0,0,0,Two year,DSL,5y+,2
7998-WNZEM,0.021257188647340535,0,0,0,Two year,DSL,5y+,2
3146-MSEGF,0.021244398930149445,0,0,0,Two year,DSL,5y+,2
4521-WFJAI,0.021227675987314405,0,0,0,Two year,No,4-5y,3
3865-ZFZIB,0.021176914301321636,0,0,0,Two year,No,1-2y,3
7242-EDTYC,0.02113430415759926,0,0,0,Two year,No,3-4y,1
8388-DMKAE,0.021106960763239906,0,0,0,Two year,No,0-1y,3
4176-RELJR,0.021094882675189032,0,0,0,Two year,No,5y+,3
4883-KCPZJ,0.02108945948707981,0,0,0,Two year,No,1-2y,1
9786-YWNHU,0.02103538672232635,0,0,0,Two year,DSL,5y+,2
5176-LMJXE,0.020993871090705836,0,0,0,Two year,No,3-4y,3
7977-HXJKU,0.020993108062975007,0,0,0,Two year,No,1-2y,1
7951-QKZPL,0.020974735104807792,0,0,1,Two year,No,2-3y,1
8859-AXJZP,0.020974735104807792,0,0,0,Two year,No,3-4y,1
0827-ITJPH,0.020968345465335943,0,0,0,Two year,No,2-3y,3
0732-OCQOC,0.020958964359459112,0,0,0,Two year,No,4-5y,1
8661-BOYNW,0.02095742247900855,0,0,0,Two year,DSL,5y+,2
8125-QPFJD,0.02095742247900855,0,0,0,Two year,DSL,5y+,2
5329-KRDTM,0.020953938786715736,0,0,0,Two year,DSL,5y+,2
4012-YCFAI,0.020943895552851245,0,0,0,Two year,DSL,4-5y,2
1494-EJZDW,0.020923748711587028,0,0,0,Two year,No,0-1y,1
5057-RKGLH,0.020923748711587028,0,0,0,Two year,No,0-1y,1
3704-IEAXF,0.02090759141935936,0,0,0,Two year,DSL,5y+,2
8577-QSOCG,0.020882568358465307,0,0,0,Two year,No,3-4y,1
2208-MPXIO,0.020866865435555455,0,0,0,Two year,No,3-4y,1
9717-IOAAF,0.020852021407838806,0,0,0,Two year,No,2-3y,1
1627-AFWVJ,0.020833993649052057,0,0,0,Two year,No,2-3y,3
9418-RUKPH,0.0208151368937716,0,0,0,Two year,No,3-4y,1
7274-CGTOD,0.02080556043420467,0,0,0,Two year,DSL,5y+,2
3084-DOWLE,0.020774627073082357,0,0,0,Two year,DSL,5y+,2
8173-RXAYP,0.02074708047188485,0,0,0,Two year,No,1-2y,1
9339-FIIJL,0.020725806470954473,0,0,0,Two year,DSL,5y+,2
4723-BEGSG,0.02072371300085815,0,0,0,Two year,DSL,5y+,2
2007-QVGAW,0.020723579315468484,0,0,0,Two year,No,5y+,1
1834-WULEG,0.020707268393336666,0,0,0,One year,No,1-2y,1
5804-JMYIO,0.02065310100828485,0,0,0,Two year,No,3-4y,1
9950-MTGYX,0.02065098773806668,0,0,0,Two year,No,2-3y,1
7722-VJRQD,0.020618738935259513,0,0,0,Two year,DSL,5y+,2
3458-IDMFK,0.02060720540451259,0,0,0,Two year,No,2-3y,3
1697-LYYYX,0.020604858669766007,0,0,0,One year,No,5y+,1
7601-GNDYK,0.020586394932613834,0,0,0,Two year,No,2-3y,1
7167-PCEYD,0.020567813194927856,0,0,0,Two year,No,5y+,3
1734-ZMNTZ,0.02054820880433998,0,0,0,Two year,No,0-1y,1
9778-OGKQZ,0.020504626412754055,0,0,0,Two year,DSL,5y+,2
8204-YJCLA,0.020496482197466907,0,0,0,Two year,DSL,5y+,2
3938-YFPXD,0.02049051917759634,0,0,0,Two year,DSL,5y+,2
5879-HMFFH,0.020449402739807287,0,0,0,Two year,DSL,5y+,2
6051-PTVNS,0.02044803592253603,0,0,0,One year,No,4-5y,1
5377-NDTOU,0.020405807274976113,0,0,0,Two year,DSL,5y+,2
7301-ABVAD,0.02040133049529812,0,0,0,Two year,DSL,5y+,2
7799-LGRDP,0.020385875858116607,0,0,0,Two year,No,3-4y,3
1399-OUPJN,0.020350953063204617,0,0,0,Two year,No,4-5y,1
5171-EPLKN,0.020339191538473085,0,0,0,Two year,No,2-3y,3
9489-JMTTN,0.02027178020452248,0,0,0,Two year,DSL,5y+,2
2892-GESUL,0.020226792927748705,0,0,0,Two year,No,1-2y,1
0336-KXKFK,0.02021940014308253,0,0,0,Two year,DSL,5y+,2
9631-RXVJM,0.02021475245462314,0,0,0,Two year,No,2-3y,3
6518-PPLMZ,0.02019969106503564,0,0,0,Two year,No,4-5y,1
2560-WBWXF,0.02019217102604922,0,0,0,Two year,No,5y+,3
1241-FPMOF,0.020149433042729224,0,0,0,Two year,No,4-5y,3
4334-HOWRP,0.020141916985026535,0,0,0,Two year,DSL,5y+,2
0774-RMNUW,0.02012450247278099,0,0,0,Two year,DSL,5y+,2
2805-AUFQN,0.02009049267982338,0,0,0,Two year,No,2-3y,3
6696-YDAYZ,0.02008180735682861,0,0,0,Two year,No,1-2y,1
5727-MYATE,0.02005734847490729,0,0,0,Two year,DSL,5y+,2
3120-FAZKD,0.020054127744056825,0,0,0,Two year,No,4-5y,1
1270-XKUCC,0.020039126384885933,0,0,0,Two year,No,2-3y,1
9916-AYHTC,0.019999426664338835,0,0,0,Two year,No,3-4y,3
0839-QNXME,0.019999426664338835,0,0,0,Two year,No,2-3y,3
7649-SIJJF,0.019973601047357206,0,0,0,Two year,DSL,5y+,2
7647-GYYKX,0.01996592381268368,0,0,0,Two year,No,4-5y,1
6349-JDHQP,0.019934788872827906,0,0,0,Two year,No,4-5y,3
6614-YOLAC,0.019929947509428367,0,0,0,Two year,DSL,5y+,2
9135-HSWOC,0.019915555204539092,0,0,0,Two year,No,5y+,1
4703-MQYKT,0.019912236291832506,0,0,0,Two year,No,1-2y,3
8514-VZHEB,0.019901768608647185,0,0,0,Two year,No,4-5y,1
8234-GSZYK,0.01990157609216713,0,0,0,Two year,No,3-4y,3
1970-KKFWL,0.01990157609216713,0,0,0,Two year,No,2-3y,3
6292-TOSSS,0.01990157609216713,0,0,0,Two year,No,4-5y,3
8207-VVMYB,0.019895591670166444,0,0,0,Two year,No,5y+,1
2234-EOFPT,0.019879024830210215,0,0,0,Two year,DSL,5y+,2
5980-BDHPY,0.019879024830210215,0,0,0,Two year,DSL,5y+,2
2595-KIWPV,0.019825633494180026,0,0,0,Two year,No,2-3y,1
7850-THJMU,0.019825633494180026,0,0,0,Two year,No,2-3y,1
2729-VNVAP,0.019825633494180026,0,0,0,Two year,No,2-3y,1
2068-WWXQZ,0.019814029561045197,0,0,0,Two year,No,3-4y,3
6265-FRMTQ,0.019814029561045197,0,0,0,Two year,No,2-3y,3
4807-IZYOZ,0.019814029561045197,0,0,0,Two year,No,4-5y,3
6961-MJKBO,0.019814029561045197,0,0,0,Two year,No,3-4y,3
1087-GRUYI,0.019814029561045197,0,0,0,Two year,No,3-4y,1
2725-TTRIQ,0.019782851704811987,0,0,0,Two year,DSL,5y+,2
6656-GULJQ,0.019782851704811987,0,0,0,Two year,DSL,5y+,2
4827-DPADN,0.019782851704811987,0,0,0,Two year,DSL,5y+,2
1027-LKKQQ,0.019782851704811987,0,0,0,Two year,DSL,5y+,2
2226-ICFDO,0.019782851704811987,0,0,0,Two year,DSL,5y+,2
5014-GSOUQ,0.019769459966393545,0,0,0,Two year,No,1-2y,3
7941-RCJOW,0.019743693853136852,0,0,0,Two year,No,5y+,3
4077-HWUYD,0.01974312665623068,0,0,0,Two year,DSL,5y+,2
5939-SXWHM,0.019728616116606583,0,0,0,Two year,No,3-4y,1
2511-ALLCS,0.019728616116606583,0,0,0,Two year,No,2-3y,1
3646-ITDGM,0.019720722157947176,0,0,0,Two year,No,4-5y,3
5997-OPVFA,0.019710226901296438,0,0,0,Two year,DSL,5y+,2
8218-FFJDS,0.019710226901296438,0,0,0,Two year,DSL,5y+,2
3662-FXJFO,0.01969272664490156,0,0,0,Two year,No,4-5y,3
9648-BCHKM,0.019692307174568248,0,0,0,Two year,No,1-2y,1
3359-DSRKA,0.01969209152349511,0,0,0,Two year,No,4-5y,1
1302-TPUBN,0.01967782763721289,0,0,0,Two year,No,5y+,3
8966-SNIZF,0.01967782763721289,0,0,0,Two year,No,5y+,1
5730-DBDSI,0.01967782763721289,0,0,0,Two year,No,5y+,3
7515-LODFU,0.019647410903018168,0,0,0,Two year,No,5y+,3
2642-MAWLJ,0.019641815184189223,0,0,0,Two year,No,2-3y,1
9068-FHQHD,0.019641815184189223,0,0,0,Two year,No,3-4y,1
4872-JCVCA,0.019627941224257626,0,0,0,Two year,DSL,5y+,2
1043-YCUTE,0.01962157107133216,0,0,1,Two year,No,4-5y,1
6425-JWTDV,0.019589384890063084,0,0,0,Two year,No,3-4y,1
9668-PUGNU,0.019588517390088322,0,0,0,Two year,No,5y+,1
5296-PSYVW,0.019559956493694467,0,0,0,Two year,No,5y+,1
5859-HZYLF,0.019535327858112468,0,0,0,Two year,No,2-3y,1
8750-QWZAJ,0.019506773505460165,0,0,0,Two year,No,5y+,1
5781-RFZRP,0.01950595011856424,0,0,0,Two year,DSL,5y+,2
5148-HKFIR,0.019496094250371947,0,0,0,Two year,No,1-2y,3
1227-UDMZR,0.019488210390252014,0,0,0,Two year,DSL,5y+,2
6701-YVNQG,0.019488210390252014,0,0,0,Two year,DSL,5y+,2
1971-DTCZB,0.019488210390252014,0,0,0,Two year,DSL,5y+,2
5248-YGIJN,0.019488210390252014,0,0,0,Two year,DSL,5y+,2
4291-TPNFG,0.01945576943712179,0,0,0,Two year,DSL,5y+,2
6384-VMJHP,0.01945576943712179,0,0,0,Two year,DSL,5y+,2
2706-QZIHY,0.019441806811421616,0,0,0,Two year,No,1-2y,1
3967-KXAPS,0.01943566984154281,0,0,0,Two year,DSL,5y+,2
7873-CVMAW,0.01943566984154281,0,0,0,Two year,DSL,5y+,2
0744-BIKKF,0.01943566984154281,0,0,0,Two year,DSL,5y+,2
2990-IAJSV,0.01943566984154281,0,0,0,Two year,DSL,5y+,2
3308-DGHKL,0.019423245816536677,0,0,0,Two year,No,5y+,3
5995-LFTLE,0.01941962383646776,0,0,0,Two year,No,4-5y,3
2230-XTUWL,0.019419084338380677,0,0,0,Two year,No,3-4y,1
9814-AOUDH,0.019404499419525267,0,0,0,Two year,No,4-5y,3
5622-UEJFI,0.019372951156766547,0,0,0,Two year,No,2-3y,1
1245-HARPS,0.01935624285057158,0,0,0,Two year,No,1-2y,1
6115-ZTBFQ,0.019352054610105068,0,0,0,Two year,DSL,5y+,2
2005-DWQZJ,0.019349371207827547,0,0,0,Two year,No,0-1y,0
7579-KKLOE,0.01934194336106362,0,0,0,Two year,DSL,5y+,2
5249-QYHEX,0.019309645529917128,0,0,0,Two year,No,3-4y,1
6609-MXJHJ,0.019309645529917128,0,0,0,Two year,No,2-3y,1
3212-KXOCR,0.01930950227658718,0,0,0,Two year,No,4-5y,3
6407-GSJNL,0.01930950227658718,0,0,0,Two year,No,4-5y,3
6855-VLGOS,0.019304566674493314,0,0,0,Two year,No,5y+,1
0508-SQWPL,0.019301525382612816,0,0,0,Two year,No,4-5y,1
3148-AOIQT,0.019297489593018607,0,0,0,Two year,No,5y+,1
2888-ADFAO,0.01929510207848351,0,0,0,Two year,No,3-4y,1
8292-ITGYJ,0.01929510207848351,0,0,0,Two year,No,3-4y,1
6323-AYBRX,0.019271070959105675,0,0,1,Two year,No,4-5y,3
9548-LERKT,0.019267265554793012,0,0,0,Two year,No,1-2y,1
0238-WHBIQ,0.0192666793525175,0,0,0,Two year,DSL,5y+,2
7408-OFWXJ,0.0192666793525175,0,0,0,Two year,DSL,5y+,2
6479-VDGRK,0.0192666793525175,0,0,0,Two year,DSL,5y+,2
3569-JFODW,0.0192666793525175,0,0,0,Two year,DSL,5y+,2
1775-KWJKQ,0.0192666793525175,0,0,0,Two year,DSL,5y+,2
2263-SFSQZ,0.019257694825443726,0,0,0,Two year,No,4-5y,1
9585-KKMFD,0.01922465181109256,0,0,0,Two year,No,3-4y,1
8039-ACLPL,0.019212307284685357,0,0,0,Two year,DSL,5y+,2
9297-EONCV,0.019182730247122214,0,0,0,Two year,DSL,5y+,2
1047-RNXZV,0.019179858018944562,0,0,0,Two year,No,3-4y,3
8917-FAEMR,0.019179858018944562,0,0,0,Two year,No,3-4y,3
9646-NMHXE,0.019179858018944562,0,0,0,Two year,No,3-4y,1
9624-EGDEQ,0.019179858018944562,0,0,0,Two year,No,3-4y,3
0506-YLVKJ,0.019172925303325785,0,0,0,Two year,No,3-4y,1
7688-AWMDX,0.019146682800448185,0,0,0,Two year,DSL,5y+,2
2314-TNDJQ,0.01914382096539744,0,0,0,Two year,DSL,5y+,2
8755-OGKNA,0.019140597303402687,0,0,0,Two year,No,4-5y,1
2075-PUEPR,0.019140597303402687,0,0,0,Two year,No,4-5y,1
8374-UULRV,0.01913099720904849,0,0,0,Two year,DSL,5y+,2
3454-JFUBC,0.019123741822083564,0,0,0,Two year,No,5y+,3
4335-UPJSI,0.01909971079686966,0,0,0,Two year,No,1-2y,1
0505-SPOOW,0.01909228069071531,0,0,0,Two year,No,5y+,1
0244-LGNFY,0.01908388763847598,0,0,0,Two year,DSL,5y+,2
9972-EWRJS,0.019078039335758114,0,0,0,Two year,No,5y+,1
2251-PYLPB,0.019021670965459696,0,0,0,Two year,DSL,5y+,2
9065-ZCPQX,0.019021670965459696,0,0,0,Two year,DSL,5y+,2
8908-NMQTX,0.019015271920951766,0,0,0,Two year,DSL,5y+,2
