customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,AvgChargesPerMonth,MonthlyCharges
1527-SXDPN,1,0,1,1,52,1,1,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),4990.25,1,95.96634615,96.25
6029-WTIPC,1,1,0,0,37,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,3744.05,1,101.1905405,101.1
8634-CILSZ,1,0,0,0,69,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),7220.35,1,104.6427536,104.7
5419-JKZNQ,1,1,1,0,30,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,2351.45,0,78.38166667,77.9
2495-KZNFB,0,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,2989.6,0,90.59393939,90.65
1409-PHXTF,1,1,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,6077.75,0,112.5509259,110.45
4560-WQAQW,0,0,0,0,59,1,1,DSL,1,0,0,1,0,1,One year,0,Bank transfer (automatic),4070.95,0,68.99915254,68.7
9591-YVTEB,1,1,0,0,55,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,2479.05,0,45.07363636,44.85
9309-BZGNT,1,1,1,0,69,0,0,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),2134.3,0,30.93188406,29.8
4274-DRSQT,0,0,0,0,66,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),6000.1,0,90.91060606,88.9
2027-DNKIV,1,0,1,1,37,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,2203.1,0,59.54324324,58.75
8075-GXIUB,1,1,1,0,9,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),183.15,0,20.35,19.85
2885-HIJDH,1,0,1,1,69,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),6194.1,0,89.76956522,86.9
5424-RLQLC,1,0,0,0,10,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Mailed check,638.95,0,63.895,59.65
6682-QJDGB,1,0,0,1,40,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,2139.2,1,53.48,55.25
6507-DTJZV,1,0,0,1,13,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),831.75,0,63.98076923,66.4
8780-IXSTS,0,0,0,0,6,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,521.3,1,86.88333333,90.1
7673-BQGKU,0,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1337.5,0,19.38405797,20.15
6723-WSNTY,0,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),7181.95,0,108.8174242,108.1
9530-EHPOH,1,0,0,0,11,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,608,1,55.27272727,53.75
2725-IWWBA,1,0,1,1,46,1,0,DSL,1,0,1,1,0,0,One year,0,Mailed check,2560.1,0,55.65434783,56.9
0345-HKJVM,0,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,577.6,1,96.26666667,89.3
1061-PNTHC,0,0,1,1,56,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,5953,0,106.3035714,109.6
0394-YONDK,1,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1790.15,0,25.57357143,25.15
6574-MCOEH,0,0,1,1,33,1,1,DSL,0,0,1,1,1,1,One year,1,Electronic check,2531.4,0,76.70909091,79.15
7399-QHBJS,0,0,1,1,72,1,1,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),4760.3,0,66.11527778,66.75
3049-SOLAY,0,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,292.85,1,97.61666667,95.2
0997-YTLNY,0,0,0,1,19,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,953.65,0,50.19210526,48.8
3317-HRTNN,0,1,0,0,5,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,198,1,39.6,45.7
9479-HYNYL,0,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),5705.05,0,80.3528169,80.7
3235-ETOOB,1,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,609.9,1,76.2375,74.5
9708-KFDBY,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,0,20.55,20.55
8058-INTPH,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.65,1,79.65,79.65
3642-GKTCT,0,0,0,0,61,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Mailed check,6993.65,0,114.65,114.729
0774-RMNUW,0,0,1,1,71,0,0,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),4122.65,0,58.06549296,59.7
1334-PDUKM,0,0,1,0,68,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),5762.95,0,84.74926471,86.45
0756-MPZRL,1,0,0,0,46,0,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),1537.85,0,33.43152174,33.7
2242-MFOTG,1,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer (automatic),2603.3,0,78.88787879,80.1
2927-CVULT,0,0,1,1,53,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),5566.4,0,105.0264151,104.05
2144-BFDSO,0,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),5431.9,0,108.638,108.75
8745-PVESG,0,0,0,0,57,0,0,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),2258.25,0,39.61842105,41.1
7647-GYYKX,0,0,1,1,54,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),1092.35,0,20.2287037,20.35
5647-FXOTP,0,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,6401.25,0,106.6875,105.9
5569-OUICF,0,1,1,0,28,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),2812.2,1,100.4357143,101.3
8821-XNHVZ,0,0,1,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.05,1,80.05,80.05
2082-OJVTK,1,0,1,1,29,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,2698.35,1,93.04655172,89.2
9700-ISPUP,0,0,1,1,10,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,616.9,0,61.69,65.5
9839-ETQOE,1,0,0,1,43,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,1912.85,0,44.48488372,40.45
6078-VESFR,1,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),849.1,0,65.31538462,70.45
9027-TMATR,0,0,1,0,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,3460.3,0,80.47209302,78.8
5940-NFXKV,1,0,1,1,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1465.75,1,77.14473684,83.65
1941-HOSAM,1,0,1,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.1,0,90.1,90.1
9110-HSGTV,0,0,0,0,69,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),5555.3,0,80.5115942,82.45
0704-VCUMB,0,0,1,0,61,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1278.8,0,20.96393443,20.25
6171-ZTVYB,1,0,1,0,43,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),2907.35,0,67.6127907,66.25
8053-WWDRO,0,0,1,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),146.3,1,24.38333333,19.5
9564-KCLHR,1,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.25,1,51.25,51.25
1935-IMVBB,1,0,1,0,56,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,4952.95,0,88.44553571,89.7
2535-PBCGC,0,0,1,0,70,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),4504.9,0,64.35571429,64.55
2082-CEFLT,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.6,1,45.6,45.6
1470-PSXNM,1,0,1,1,49,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,4520.15,0,92.24795918,93.65
1213-NGCUN,0,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),267.35,1,44.55833333,49.65
2498-XLDZR,0,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Two year,0,Mailed check,2316.85,0,72.4015625,73.6
9866-OCCKE,0,1,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,8075.35,0,112.1576389,109.75
5338-YHWYT,1,0,0,1,37,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),2302.35,0,62.22567568,61.45
7718-UPSKJ,0,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),7251.9,0,105.1,106.4
8731-WBBMB,0,0,1,0,26,1,0,DSL,0,1,1,1,1,1,Month-to-month,0,Bank transfer (automatic),2078.55,0,79.94423077,81.9
1448-CYWKC,0,0,1,1,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),6225.4,0,107.3344828,105.2
7901-IIDQV,1,0,0,0,24,1,1,DSL,0,0,0,1,0,0,One year,0,Bank transfer (automatic),1242.25,0,51.76041667,54.6
2690-DVRVK,1,0,1,1,5,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,99.45,0,19.89,20.55
5688-KZTSN,1,0,1,1,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,288.05,1,19.20333333,20
1270-XKUCC,0,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,599.25,0,19.975,19.7
0334-ZFJSR,0,0,1,0,55,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),3462.1,0,62.94727273,66.05
2894-QOJRX,0,0,1,0,25,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),853,1,34.12,34
5747-PMBSQ,1,1,1,0,10,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,934.1,1,93.41,92.5
5583-EJXRD,1,0,1,1,44,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),2375.2,0,53.98181818,54.05
4565-EVZMJ,0,0,0,0,47,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,2813.05,0,59.85212766,58.9
3143-JQEGI,0,0,1,1,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,1222.8,1,94.06153846,88.35
6386-SZZKH,0,0,1,1,49,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),5293.2,1,108.0244898,107.95
3327-YBAKM,0,0,1,0,64,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Mailed check,6314.35,0,98.66171875,96.9
9441-QHEVC,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.1,0,19.1,19.1
6705-LNMDD,1,0,0,0,20,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,1003.05,0,50.1525,50
2580-ASVVY,0,0,1,0,37,0,0,DSL,1,0,0,1,1,0,Two year,0,Electronic check,1593.1,0,43.05675676,45.4
3370-GQEAL,1,0,1,1,30,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,2509.95,0,83.665,85.45
5032-USPKF,0,0,0,0,38,1,1,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),3187.65,0,83.88552632,84.1
2982-IHMFT,0,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1,74.45,74.45
3521-SYVOR,0,0,0,0,37,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2345.2,1,63.38378378,64.75
4254-QPEDE,0,0,1,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),3330.1,0,64.04038462,66.25
6283-GITPX,1,0,0,1,71,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),5522.7,0,77.78450704,76.9
9526-JAWYF,1,0,0,0,26,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,2335.3,1,89.81923077,89.8
0771-CHWSK,1,0,0,0,66,1,1,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),4798.4,0,72.7030303,74.6
9788-HNGUT,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),8594.4,0,119.3666667,114.729
9495-REDIY,1,0,0,1,25,0,0,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),970.55,0,38.822,40.65
5375-XLDOF,1,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),7665.8,0,111.0985507,114.35
1172-VIYBP,1,0,1,1,53,1,1,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),3686.05,0,69.54811321,69.7
5649-VUKMC,0,0,0,0,12,1,0,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,1115.15,1,92.92916667,95.5
6559-PDZLR,1,0,0,0,26,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,2537,0,97.57692308,98.65
8992-OBVDG,1,0,0,0,21,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Mailed check,1393.6,0,66.36190476,61.65
4273-MBHYA,0,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,0,89.35,89.35
4724-WXVWF,1,0,0,0,48,1,1,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,4445.3,0,92.61041667,95.4
5701-GUXDC,0,0,1,0,26,0,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),978.6,0,37.63846154,35.4
1460-UZPRJ,1,0,1,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1258.15,0,20.96916667,19.95
6082-GLJIX,1,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,331.35,0,18.40833333,19.25
5143-EGQFK,0,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,291.4,1,29.14,29.65
4919-IKATY,1,0,1,1,5,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,453.75,1,90.75,84.5
2495-TTHBQ,0,0,0,1,4,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,84.75,0,21.1875,20.4
0485-ZBSLN,1,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1715.1,0,26.38615385,24.75
3810-PJUHR,1,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,1715.15,0,24.50214286,25.35
9050-QLROH,1,0,0,0,18,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),1597.25,1,88.73611111,90.7
0847-HGRML,1,0,0,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1250.1,0,20.16290323,20
8232-CTLKO,0,0,1,1,66,1,0,DSL,1,0,0,0,1,0,Two year,1,Electronic check,3996.8,0,60.55757576,59.75
9227-YBAXE,0,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),5215.1,0,80.23230769,82.5
6168-WFVVF,0,1,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,235.5,1,78.5,70.3
9860-LISIZ,0,0,0,0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,673.2,0,19.8,20.35
0112-QAWRZ,1,0,1,1,16,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),1442.2,0,90.1375,90.8
0877-SDMBN,0,0,0,0,54,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),5639.05,1,104.4268519,103.95
2786-GCDPI,0,1,0,0,50,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,5222.35,0,104.447,104.95
4043-MKDTV,1,0,1,0,71,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,7291.75,0,102.7007042,105.25
8065-YKXKD,0,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,799.65,1,79.965,74.75
9637-EIHEQ,0,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,50.8,1,50.8,50.8
9229-RQABD,1,0,0,0,18,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,424.5,0,23.58333333,23.75
8313-KTIHG,1,0,0,0,4,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,249.4,0,62.35,61.3
5320-BRKGK,0,0,1,1,58,1,1,DSL,1,0,1,1,1,0,Two year,0,Mailed check,4415.75,0,76.13362069,75.8
6284-KMNUF,0,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,5270.6,0,94.11785714,98
9689-PTNPG,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,144.55,1,72.275,80.25
9465-RWMXL,1,0,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,2447.95,1,76.4984375,78.9
6229-UOLQL,1,0,1,1,56,0,0,DSL,1,1,0,1,1,0,One year,1,Mailed check,2884.9,0,51.51607143,52
2362-IBOOY,1,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,3050.15,1,84.72638889,84.75
3137-LUPIX,0,0,0,0,4,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,253,0,63.25,64.4
0843-WTBXE,1,0,0,0,53,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),4517.25,1,85.23113208,85.45
6143-JQKEA,1,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),436.2,0,43.62,45.8
8676-OOQEJ,1,0,0,0,4,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,118.4,0,29.6,30.5
5515-IDEJJ,1,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,1,19.9,19.9
9701-CDXHR,0,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,3649.6,0,71.56078431,69.15
7450-NWRTR,1,1,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1200.15,1,100.0125,99.45
8124-NZVGJ,0,0,0,0,6,0,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,255.6,0,42.6,49.25
2162-FRZAA,1,0,1,1,63,0,0,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),2395.05,0,38.01666667,39.35
5376-DEQCP,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.6,1,70.6,70.6
5118-MUEYH,0,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),5083.55,0,105.9072917,105.1
9095-HFAFX,0,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),389.6,1,77.92,81
5627-TVBPP,0,0,0,1,35,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),644.5,0,18.41428571,20.1
2379-ENZGV,1,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,523.5,1,87.25,84.85
3936-QQFLL,1,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,39.3,0,19.65,19.75
2589-AYCRP,0,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),989.05,0,19.781,19.75
4067-HLYQI,0,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),2406.1,0,72.91212121,70.4
5124-EOGYE,1,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,638.55,0,20.5983871,20.45
5057-RKGLH,0,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,191.1,0,21.23333333,20.35
0292-WEGCH,0,0,1,1,54,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,4524.05,0,83.7787037,86.2
8910-ICHIU,0,0,0,0,46,1,0,Fiber optic,1,1,1,0,1,0,One year,1,Credit card (automatic),4664.2,0,101.3956522,95.65
4097-YODCF,1,0,0,1,34,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,3470.8,0,102.0823529,103.8
9715-WZCLW,1,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,6910.3,0,97.32816901,97.2
9786-YWNHU,0,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,4014.2,0,63.71746032,63.55
6407-GSJNL,0,0,0,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1288,0,25.25490196,24.95
6005-OBZPH,0,1,0,0,26,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,2277.65,1,87.60192308,89.15
4049-ZPALD,0,0,1,0,64,1,0,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),6375.8,0,99.621875,99
7932-WPTDS,0,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,1,24.8,24.8
3733-UOCWF,1,1,1,0,61,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),5251.75,0,86.0942623,85.55
6833-JMZYP,0,0,0,0,15,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),1505.45,0,100.3633333,94
2722-VOJQL,1,0,0,0,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),6903.1,1,107.8609375,105.65
1310-QRITU,0,0,0,0,18,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,913.3,0,50.73888889,50.3
8961-QDZZJ,0,0,1,1,57,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,5535.8,0,97.11929825,95
9715-SBVSU,1,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),815.55,0,58.25357143,61.4
8490-BXHEO,1,1,0,0,18,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1411.65,0,78.425,80.55
7173-TETGO,0,1,1,0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),5602.25,0,77.80902778,78.5
7929-SKFGK,1,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),8244.3,0,117.7757143,114.3
2300-RQGOI,0,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,741.5,0,19.51315789,20.05
3563-SVYLG,1,0,1,1,68,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),4375.8,0,64.35,62.65
5228-EXCET,1,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1008.7,1,77.59230769,80.85
6435-VWCCY,1,1,1,0,65,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card (automatic),5968.4,0,91.82153846,92.7
4998-IKFSE,0,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,3096.9,0,103.23,100.45
8630-QSGXK,1,0,1,0,51,1,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),3901.25,0,76.49509804,75.2
2455-USLMV,0,0,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),2613.4,0,84.30322581,84.75
7394-FKDNK,0,0,1,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,853.1,1,94.78888889,89.45
9488-FVZCC,0,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),5661.7,0,78.63472222,79.5
6331-LWDTQ,1,0,0,0,10,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),794.25,1,79.425,72.15
5995-WWKKG,0,0,0,0,37,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,695.05,0,18.78513514,19.8
1597-FZREH,0,0,0,0,2,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Electronic check,160.8,1,80.4,76.4
7879-CGSFV,1,0,0,0,55,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,5552.05,0,100.9463636,100.9
9921-EZKBY,1,0,0,1,33,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),3275.15,0,99.2469697,95.3
7432-FFVAR,0,0,1,1,46,1,0,Fiber optic,0,0,1,1,0,1,One year,0,Bank transfer (automatic),4236.6,0,92.1,90.95
7246-ZGQDF,0,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.5,0,54.5,54.5
7000-WCEVQ,0,1,0,0,20,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,1174.35,1,58.7175,61.6
0727-IWKVK,1,0,1,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,741.7,1,82.41111111,79.9
5959-BELXA,1,1,0,0,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),3019.25,1,94.3515625,96.15
4456-RHSNB,0,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),962.9,0,50.67894737,49.6
3512-IZIKN,0,0,1,0,70,1,1,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),4759.75,1,67.99642857,65.3
2481-SBOYW,0,0,0,1,61,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),1498.35,0,24.56311475,25
7109-MFBYV,1,0,0,0,26,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1233.15,0,47.42884615,45.45
1833-TCXKK,1,0,1,0,45,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),4882.8,0,108.5066667,107.75
1832-PEUTS,1,0,1,1,62,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Credit card (automatic),5411.65,0,87.28467742,89.1
6141-OOXUQ,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,1,19.65,19.65
8660-BUETV,0,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,148.05,0,49.35,44.75
0580-PIQHM,0,0,1,1,41,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer (automatic),3930.55,0,95.86707317,101.6
5696-CEIQJ,1,0,1,1,67,1,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),6895.5,0,102.9179104,103.15
